epoch,step,train_backcast_loss_epoch,train_backcast_loss_step,train_forecast_loss_epoch,train_forecast_loss_step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_MASE,val_RMSE,val_SMAPE,val_backcast_loss,val_forecast_loss,val_loss
4,1499,,0.6808997988700867,,7.524569988250732,,7.524569988250732,,,,,,,,
4,1549,,0.8165551424026489,,9.630593299865723,,9.630593299865723,,,,,,,,
4,1599,,0.646467924118042,,7.5949530601501465,,7.5949530601501465,,,,,,,,
4,1604,,,,,,,0.41439566016197205,0.0009877023985609412,1.797838568687439,0.6064386963844299,0.0009867401095107198,0.9962535500526428,1.797838568687439,1.797838568687439
4,1604,0.7691527009010315,,8.874629974365234,,8.874629974365234,,,,,,,,,
5,1649,,0.8994767069816589,,9.505109786987305,,9.505109786987305,,,,,,,,
5,1699,,0.8811464309692383,,8.987171173095703,,8.987171173095703,,,,,,,,
5,1749,,0.7836415767669678,,8.19481372833252,,8.19481372833252,,,,,,,,
5,1799,,0.7586573958396912,,10.661293029785156,,10.661293029785156,,,,,,,,
5,1849,,0.6791952252388,,6.954481601715088,,6.954481601715088,,,,,,,,
5,1899,,0.783871054649353,,7.0087432861328125,,7.0087432861328125,,,,,,,,
5,1925,,,,,,,0.5779368281364441,0.0013756492407992482,2.507354974746704,0.635158360004425,0.0013763626338914037,0.9293224811553955,2.507354974746704,2.507354974746704
5,1925,0.7612414360046387,,9.05604362487793,,9.05604362487793,,,,,,,,,
6,1949,,0.6702380180358887,,8.409420013427734,,8.409420013427734,,,,,,,,
6,1999,,0.8435465693473816,,9.132579803466797,,9.132579803466797,,,,,,,,
6,2049,,0.7624683380126953,,8.034370422363281,,8.034370422363281,,,,,,,,
6,2099,,0.7837162017822266,,7.10902214050293,,7.10902214050293,,,,,,,,
6,2149,,0.7382807731628418,,7.877101421356201,,7.877101421356201,,,,,,,,
6,2199,,0.7402780652046204,,7.004185199737549,,7.004185199737549,,,,,,,,
6,2246,,,,,,,0.7908909916877747,0.0018820700934156775,3.431248426437378,0.8509348034858704,0.0018839621916413307,0.923576831817627,3.431248426437378,3.431248426437378
6,2246,0.763668954372406,,9.007336616516113,,9.007336616516113,,,,,,,,,
7,2249,,0.7805492281913757,,8.747864723205566,,8.747864723205566,,,,,,,,
7,2299,,0.8026165962219238,,7.528574466705322,,7.528574466705322,,,,,,,,
7,2349,,0.7465584874153137,,6.964271545410156,,6.964271545410156,,,,,,,,
7,2399,,0.813236653804779,,7.291425704956055,,7.291425704956055,,,,,,,,
7,2449,,0.7650263905525208,,8.397472381591797,,8.397472381591797,,,,,,,,
7,2499,,0.9273593425750732,,10.292415618896484,,10.292415618896484,,,,,,,,
7,2549,,0.8054487109184265,,9.771700859069824,,9.771700859069824,,,,,,,,
7,2567,,,,,,,0.6756744384765625,0.0016080440254881978,2.9313859939575195,0.7314063310623169,0.001609284314326942,0.9138168692588806,2.9313859939575195,2.9313859939575195
7,2567,0.7667233943939209,,8.899624824523926,,8.899624824523926,,,,,,,,,
8,2599,,0.7855396270751953,,7.98299503326416,,7.98299503326416,,,,,,,,
8,2649,,0.7072798013687134,,9.933470726013184,,9.933470726013184,,,,,,,,
8,2699,,0.7353121638298035,,11.988225936889648,,11.988225936889648,,,,,,,,
8,2749,,0.741669237613678,,8.452396392822266,,8.452396392822266,,,,,,,,
8,2799,,0.7914717793464661,,7.882814407348633,,7.882814407348633,,,,,,,,
8,2849,,0.7975401878356934,,11.572973251342773,,11.572973251342773,,,,,,,,
8,2888,,,,,,,0.35779061913490295,0.0008525148150511086,1.552259922027588,0.5186520218849182,0.0008520693518221378,0.9627782702445984,1.552259922027588,1.552259922027588
8,2888,0.7628179788589478,,8.986845016479492,,8.986845016479492,,,,,,,,,
9,2899,,0.7173691987991333,,8.651517868041992,,8.651517868041992,,,,,,,,
