epoch,lr-Ranger,step,train_loss_epoch,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.03,0,,,,,,
0,,2,,0.3935030400753021,4.956457138061523,0.4121609032154083,1.211748719215393,0.3935030400753021
0,,2,0.2744818925857544,,,,,
,0.03,3,,,,,,
1,,5,,0.4016842842102051,5.040364742279053,0.41981208324432373,1.2207374572753906,0.4016842842102051
1,,5,0.30299949645996094,,,,,
