epoch,step,train_backcast_loss_epoch,train_backcast_loss_step,train_forecast_loss_epoch,train_forecast_loss_step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_MASE,val_RMSE,val_SMAPE,val_backcast_loss,val_forecast_loss,val_loss
0,49,,0.0004897093749605119,,0.00712561933323741,,0.00712561933323741,,,,,,,,
0,99,,0.000539398577529937,,0.00780799426138401,,0.00780799426138401,,,,,,,,
0,119,,,,,,,2.1725871562957764,0.005170615389943123,9.425679206848145,2.233551502227783,0.005184778943657875,0.0006643250817433,0.005184778943657875,0.005184778943657875
0,119,0.0005196991842240095,,0.007207402493804693,,0.007207402493804693,,,,,,,,,
1,149,,0.0005480977706611156,,0.007009819149971008,,0.007009819149971008,,,,,,,,
1,199,,0.0004985631094314158,,0.00794341042637825,,0.00794341042637825,,,,,,,,
1,239,,,,,,,2.1726176738739014,0.005170688033103943,9.425811767578125,2.233581304550171,0.005184851586818695,0.0006643270025961101,0.005184851586818695,0.005184851586818695
1,239,0.0005168692441657186,,0.007326729129999876,,0.007326729129999876,,,,,,,,,
2,249,,0.0005348662380129099,,0.0076096877455711365,,0.0076096877455711365,,,,,,,,
2,299,,0.0004918049089610577,,0.00660757115110755,,0.00660757115110755,,,,,,,,
2,349,,0.00046216906048357487,,0.007243745028972626,,0.007243745028972626,,,,,,,,
2,359,,,,,,,2.1726176738739014,0.005170688033103943,9.425811767578125,2.233581304550171,0.005184851586818695,0.0006643270025961101,0.005184851586818695,0.005184851586818695
2,359,0.000517091597430408,,0.007325625978410244,,0.007325625978410244,,,,,,,,,
3,399,,0.0005210925592109561,,0.007291019428521395,,0.007291019428521395,,,,,,,,
3,449,,0.0005276823649182916,,0.006652246695011854,,0.006652246695011854,,,,,,,,
3,479,,,,,,,2.1726176738739014,0.005170688033103943,9.425811767578125,2.233581304550171,0.005184851586818695,0.0006643270025961101,0.005184851586818695,0.005184851586818695
3,479,0.0005168304196558893,,0.007327335886657238,,0.007327335886657238,,,,,,,,,
4,499,,0.0005392880411818624,,0.007325738202780485,,0.007325738202780485,,,,,,,,
4,549,,0.0005281746853142977,,0.007632847875356674,,0.007632847875356674,,,,,,,,
4,599,,0.0005197527352720499,,0.007755064871162176,,0.007755064871162176,,,,,,,,
4,599,,,,,,,2.1726176738739014,0.005170688033103943,9.425811767578125,2.233581304550171,0.005184851586818695,0.0006643270025961101,0.005184851586818695,0.005184851586818695
4,599,0.0005169662181288004,,0.007327037863433361,,0.007327037863433361,,,,,,,,,
