epoch,step,train_backcast_loss_epoch,train_backcast_loss_step,train_forecast_loss_epoch,train_forecast_loss_step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_MASE,val_RMSE,val_SMAPE,val_backcast_loss,val_forecast_loss,val_loss
0,49,,0.7236893177032471,,11.336151123046875,,11.336151123046875,,,,,,,,
0,99,,0.7535966038703918,,9.358736991882324,,9.358736991882324,,,,,,,,
0,149,,0.6899457573890686,,9.278617858886719,,9.278617858886719,,,,,,,,
0,199,,0.7751386165618896,,8.677245140075684,,8.677245140075684,,,,,,,,
0,249,,0.9657778739929199,,8.785541534423828,,8.785541534423828,,,,,,,,
0,299,,0.7832854390144348,,9.716069221496582,,9.716069221496582,,,,,,,,
0,349,,0.6361123919487,,5.972699165344238,,5.972699165344238,,,,,,,,
0,399,,0.8358892202377319,,9.67048168182373,,9.67048168182373,,,,,,,,
0,449,,0.8532379269599915,,8.179773330688477,,8.179773330688477,,,,,,,,
0,499,,0.9685616493225098,,8.150163650512695,,8.150163650512695,,,,,,,,
0,549,,0.6903981566429138,,10.876311302185059,,10.876311302185059,,,,,,,,
0,599,,0.8132909536361694,,10.510700225830078,,10.510700225830078,,,,,,,,
0,649,,0.634233832359314,,7.531736373901367,,7.531736373901367,,,,,,,,
0,699,,0.689092218875885,,8.687406539916992,,8.687406539916992,,,,,,,,
0,749,,0.782219648361206,,8.56997299194336,,8.56997299194336,,,,,,,,
0,798,,,,,,,0.7235081791877747,0.0015223290538415313,4.640801906585693,0.7639804482460022,0.0015210378915071487,0.6113525629043579,4.640801906585693,4.640801906585693
0,798,0.7605597972869873,,8.826525688171387,,8.826525688171387,,,,,,,,,
